CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
1440,34,2627.49,77.28,163.69,4.81,21-Aug-20,25-May-21,8.15,153,2,6,5,3,7,10,1,125.23,567.14,436.55,393.97,385.03,665.08,54.49,4,11,14,5,403.46,799.77,1088.76,335.50,0,6,18,10,0.00,559.34,1290.49,777.66
1955,13,2354.89,181.15,76.89,5.91,19-May-19,25-May-21,56.69,153,1,3,1,4,0,1,3,175.99,566.98,236.99,446.97,0.00,199.99,727.97,1,1,7,4,196.99,175.99,1538.94,442.97,0,10,1,2,0.00,1542.92,236.99,574.98
2503,26,2117.20,81.43,76.85,2.96,18-Jul-18,25-May-21,40.08,153,5,5,2,2,5,4,3,754.72,239.55,263.30,199.69,180.03,248.58,231.33,1,5,10,10,49.75,328.51,764.54,974.40,1,8,4,13,62.84,582.96,351.19,1120.21
3301,9,1881.53,209.06,42.93,4.77,29-Sep-14,25-May-21,270,153,5,1,1,0,0,0,2,1118.97,269.99,157.99,0.00,0.00,0.00,334.58,1,1,2,5,180.00,248.49,496.98,956.06,1,3,3,2,199.59,838.48,491.97,351.49
26725,4,657.97,164.49,17.97,4.49,8-Dec-14,25-May-21,590,153,1,1,2,0,0,0,0,135.00,220.99,301.98,0.00,0.00,0.00,0.00,0,2,1,1,0.00,215.99,220.99,220.99,0,3,0,1,0.00,522.97,0.00,135.00
45079,7,461.39,65.91,34.89,4.98,8-Jun-14,25-May-21,363.29,153,1,1,2,1,0,0,2,73.99,85.19,114.98,73.29,0.00,0.00,113.94,1,1,4,1,73.99,59.95,242.26,85.19,0,1,1,5,0.00,73.29,73.99,314.11
71226,4,318.09,79.52,14.89,3.72,28-Nov-14,25-May-21,592.5,153,2,1,0,0,1,0,0,157.90,84.19,0.00,0.00,76.00,0.00,0.00,0,0,0,4,0.00,0.00,0.00,318.09,0,1,3,0,0.00,76.00,242.09,0.00
130343,3,173.89,57.96,14.89,4.96,18-Sep-14,25-May-21,813.67,153,0,1,0,1,0,1,0,0.00,104.99,0.00,4.95,0.00,63.95,0.00,0,0,1,2,0.00,0.00,4.95,168.94,0,1,1,1,0.00,63.95,4.95,104.99
388,22,4267.64,193.98,55.89,2.54,17-Feb-14,24-May-21,120.59,154,5,2,4,2,1,3,5,821.17,290.08,437.68,229.08,203.15,1127.88,1158.60,9,4,3,6,2204.46,579.97,270.08,1213.13,4,0,3,15,566.68,0.00,439.07,3261.89
678,25,3531.05,141.24,88.85,3.55,24-May-19,24-May-21,29.24,154,1,0,2,4,14,1,3,299.99,0.00,454.99,937.99,1313.62,128.99,395.47,6,7,1,11,811.98,969.95,223.99,1525.13,5,4,5,11,838.97,567.69,564.45,1559.94
774,5,3338.99,667.80,4.99,1.00,22-Apr-19,24-May-21,152.6,154,2,0,0,0,0,0,3,2719.00,0.00,0.00,0.00,0.00,0.00,619.99,1,0,3,1,150.00,0.00,2628.99,560.00,0,2,2,1,0.00,455.00,724.99,2159.00
1579,15,2551.77,170.12,79.82,5.32,5-Jun-15,24-May-21,145.33,154,4,3,1,4,2,1,0,620.96,792.97,47.99,409.92,428.94,250.99,0.00,4,3,3,5,608.87,749.97,527.98,664.95,2,8,1,4,333.89,1001.93,250.99,964.96
7447,11,1314.98,119.54,9.98,0.91,29-Mar-14,24-May-21,237.55,154,4,0,5,0,1,1,0,341.49,0.00,587.50,0.00,83.99,302.00,0.00,7,0,0,4,604.49,0.00,0.00,710.49,0,4,2,5,0.00,316.99,133.50,864.49
13582,4,973.97,243.49,16.97,4.24,28-Nov-14,24-May-21,592.25,154,1,0,1,0,1,1,0,401.99,0.00,445.99,0.00,36.00,89.99,0.00,0,0,2,2,0.00,0.00,535.98,437.99,0,1,1,2,0.00,89.99,401.99,481.99
45463,3,458.94,152.98,9.94,3.31,7-Dec-14,24-May-21,786.67,154,1,0,0,1,0,0,1,134.99,0.00,0.00,220.00,0.00,0.00,103.95,1,0,1,1,103.95,0.00,220.00,134.99,0,1,1,1,0.00,103.95,134.99,220.00
56087,2,389.94,194.97,10.94,5.47,15-May-14,24-May-21,1283,154,1,0,0,1,0,0,0,345.99,0.00,0.00,43.95,0.00,0.00,0.00,0,1,0,1,0.00,43.95,0.00,345.99,0,0,1,1,0.00,0.00,345.99,43.95
90560,3,253.08,84.36,10.98,3.66,18-Mar-14,24-May-21,874.67,154,2,1,0,0,0,0,0,224.08,29.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2,0.00,0.00,29.00,224.08,0,0,1,2,0.00,0.00,29.00,224.08
14,57,13355.00,234.30,192.15,3.37,18-Mar-14,23-May-21,46.02,155,10,6,6,10,8,8,9,1777.49,1908.55,1483.97,2429.89,1963.12,1974.54,1817.44,11,13,20,13,2155.53,2435.26,5066.17,3698.04,1,13,17,26,104.99,2892.55,3422.85,6934.61
11615,7,1055.93,150.85,18.93,2.70,17-Nov-14,23-May-21,339.86,155,1,1,1,1,1,0,2,44.95,56.00,226.00,88.00,314.00,0.00,326.98,1,2,3,1,56.00,402.00,371.93,226.00,1,1,2,3,88.00,56.00,468.49,443.44
20320,9,778.90,86.54,39.80,4.42,11-Apr-14,23-May-21,288.78,155,1,2,2,2,1,0,1,89.95,170.98,143.94,144.94,125.10,0.00,103.99,1,3,3,2,89.95,270.00,274.97,143.98,0,3,4,2,0.00,249.93,384.99,143.98
23498,8,714.47,89.31,14.97,1.87,30-Jul-14,23-May-21,311.13,155,2,0,1,0,2,1,2,182.99,0.00,72.25,0.00,166.24,150.00,142.99,0,2,2,4,0.00,192.99,142.99,378.49,3,1,0,4,192.99,166.24,0.00,355.24
202,15,5328.90,355.26,67.90,4.53,1-Mar-19,22-May-21,54.2,156,1,2,2,1,5,3,1,686.99,410.00,855.99,335.00,1879.96,604.97,555.99,5,2,2,6,2252.95,759.00,356.99,1959.96,0,8,7,0,0.00,2673.94,2654.96,0.00
1774,29,2438.28,84.08,65.78,2.27,4-Oct-14,22-May-21,83.52,156,4,2,3,4,4,6,6,618.94,123.50,455.95,193.99,214.94,415.99,414.97,4,11,9,5,366.98,1234.88,531.42,305.00,0,4,14,11,0.00,558.99,938.36,940.93
9587,8,1165.92,145.74,20.92,2.62,14-Apr-14,22-May-21,324.38,156,3,0,0,0,2,2,1,404.95,0.00,0.00,0.00,465.00,140.98,154.99,1,4,3,0,94.95,569.98,500.99,0.00,0,1,2,5,0.00,270.00,349.99,545.93
36052,6,541.18,90.20,8.98,1.50,29-Jan-15,22-May-21,384.17,156,1,0,0,1,2,2,0,142.99,0.00,0.00,104.95,165.00,128.24,0.00,0,1,2,3,0.00,142.99,128.24,269.95,0,4,2,0,0.00,412.94,128.24,0.00
43393,5,474.96,94.99,21.96,4.39,29-May-14,22-May-21,510,156,0,1,2,1,0,1,0,0.00,65.99,194.98,179.00,0.00,34.99,0.00,0,1,2,2,0.00,65.99,165.98,242.99,1,1,1,2,63.99,130.99,179.00,100.98
54387,3,399.95,133.32,4.95,1.65,24-Mar-14,22-May-21,872,156,2,0,0,0,0,1,0,59.95,0.00,0.00,0.00,0.00,340.00,0.00,0,0,2,1,0.00,0.00,399.95,0.00,0,0,1,2,0.00,0.00,340.00,59.95
64956,6,344.86,57.48,31.86,5.31,11-Jul-14,22-May-21,417.83,156,0,0,0,2,2,2,0,0.00,0.00,0.00,83.98,111.94,148.94,0.00,2,2,1,1,75.98,128.90,84.99,54.99,0,3,0,3,0.00,186.97,0.00,157.89
71539,3,316.95,105.65,4.95,1.65,20-May-14,22-May-21,853,156,0,1,0,0,1,1,0,0.00,59.95,0.00,0.00,59.00,198.00,0.00,0,0,3,0,0.00,0.00,316.95,0.00,0,0,1,2,0.00,0.00,198.00,118.95
314,17,4685.59,275.62,55.89,3.29,29-Apr-18,21-May-21,65.76,157,1,4,6,0,1,2,3,58.99,1178.99,1675.15,0.00,211.99,533.99,1026.48,5,2,3,7,1575.16,353.99,999.49,1756.95,2,0,4,11,430.08,0.00,1769.98,2485.53
341,19,4495.04,236.58,78.84,4.15,13-Sep-16,21-May-21,90.05,157,2,2,1,3,4,4,3,1120.38,371.08,547.49,338.48,436.47,700.37,980.77,4,8,6,1,738.56,2665.13,975.16,116.19,1,8,6,4,404.19,1473.44,1583.24,1034.17
872,18,3197.14,177.62,32.95,1.83,17-Dec-16,21-May-21,89.78,157,2,2,4,1,3,3,3,566.00,660.49,368.73,85.49,331.00,615.64,569.79,4,0,9,5,607.64,0.00,1845.28,744.22,0,3,11,4,0.00,211.30,2415.11,570.73
1229,18,2791.36,155.08,71.86,3.99,17-Aug-19,21-May-21,35.72,157,1,2,0,7,2,3,3,99.99,213.98,0.00,814.94,185.99,238.47,1237.99,2,2,7,7,140.98,152.98,828.44,1668.96,4,5,6,3,344.46,505.96,1297.95,642.99
1441,13,2625.06,201.93,46.91,3.61,23-Aug-14,21-May-21,189.46,157,1,2,1,3,4,2,0,525.00,343.73,69.24,581.99,685.96,419.14,0.00,1,1,7,4,525.00,189.00,1584.10,326.96,1,5,3,4,525.00,752.46,447.88,899.72
1474,17,2608.84,153.46,80.84,4.76,3-Jun-20,21-May-21,20.71,157,2,0,2,1,7,5,0,381.98,0.00,210.18,76.99,1122.74,816.95,0.00,4,2,8,3,924.96,145.98,982.93,554.97,0,6,8,3,0.00,446.55,1600.92,561.37
2490,14,2121.87,151.56,55.87,3.99,27-Oct-14,21-May-21,171.29,157,2,3,0,3,2,1,3,148.95,563.98,0.00,541.99,255.99,121.99,488.97,2,2,3,7,308.98,309.99,241.99,1260.91,1,1,4,8,368.00,50.00,818.96,884.91
9388,16,1177.97,73.62,74.87,4.68,14-May-18,21-May-21,68.94,157,2,3,2,2,4,1,2,121.08,192.47,171.48,133.99,402.97,50.99,104.99,2,4,6,4,121.99,211.46,501.46,343.06,0,11,3,2,0.00,871.41,200.08,106.48
56849,4,385.28,96.32,9.98,2.50,22-Nov-14,21-May-21,593,157,1,0,1,0,1,1,0,92.19,0.00,30.00,0.00,103.09,160.00,0.00,1,1,2,0,92.19,30.00,263.09,0.00,0,4,0,0,0.00,385.28,0.00,0.00
81070,2,282.09,141.05,6.99,3.50,17-Dec-14,21-May-21,1173.5,157,0,0,1,0,1,0,0,0.00,0.00,143.10,0.00,138.99,0.00,0.00,0,0,2,0,0.00,0.00,282.09,0.00,1,1,0,0,138.99,143.10,0.00,0.00
98201,2,233.19,116.60,5.99,3.00,29-Nov-14,21-May-21,1182.5,157,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,50.99,182.20,0.00,0,0,1,1,0.00,0.00,50.99,182.20,0,0,1,1,0.00,0.00,50.99,182.20
323,33,4624.81,140.15,89.82,2.72,24-Aug-16,20-May-21,52.42,158,6,5,3,7,5,2,5,918.95,586.00,383.97,726.95,1025.97,288.98,693.99,5,15,8,5,853.97,2177.94,915.94,676.96,0,7,8,18,0.00,703.97,1288.95,2631.89
3028,10,1950.95,195.10,28.95,2.90,7-Jun-14,20-May-21,253.9,158,0,0,2,2,0,4,2,0.00,0.00,425.98,498.99,0.00,739.98,286.00,2,2,3,3,526.99,361.98,742.99,318.99,0,2,4,4,0.00,454.00,848.97,647.98
14733,8,932.51,116.56,23.91,2.99,16-Dec-14,20-May-21,293.38,158,0,1,2,4,0,0,1,0.00,104.95,380.99,387.58,0.00,0.00,58.99,0,1,6,1,0.00,350.00,523.52,58.99,0,0,4,4,0.00,0.00,634.59,297.92
17810,10,840.32,84.03,46.87,4.69,28-Sep-14,20-May-21,242.6,158,0,3,1,4,1,0,1,0.00,281.97,69.99,188.17,200.24,0.00,99.95,0,0,3,7,0.00,0.00,164.18,676.14,0,2,6,2,0.00,169.98,560.36,109.98
51377,2,417.99,209.00,4.99,2.50,14-Jul-14,20-May-21,1251,158,1,0,0,1,0,0,0,283.00,0.00,0.00,134.99,0.00,0.00,0.00,0,1,1,0,0.00,283.00,134.99,0.00,0,1,0,1,0.00,134.99,0.00,283.00
89832,2,255.14,127.57,4.99,2.50,6-Nov-14,20-May-21,1193.5,158,0,0,0,2,0,0,0,0.00,0.00,0.00,255.14,0.00,0.00,0.00,1,0,1,0,149.00,0.00,106.14,0.00,0,0,2,0,0.00,0.00,255.14,0.00
100165,4,228.80,57.20,14.85,3.71,4-May-14,20-May-21,643.25,158,1,0,0,2,0,0,1,43.95,0.00,0.00,179.90,0.00,0.00,4.95,3,0,1,0,103.80,0.00,125.00,0.00,0,1,1,2,0.00,125.00,43.95,59.85
151125,2,144.15,72.08,4.95,2.48,23-May-14,20-May-21,1277,158,0,0,0,1,1,0,0,0.00,0.00,0.00,60.00,84.15,0.00,0.00,0,0,2,0,0.00,0.00,144.15,0.00,0,0,2,0,0.00,0.00,144.15,0.00
5960,9,1453.64,161.52,6.99,0.78,28-Nov-14,19-May-21,262.67,159,0,1,1,1,2,3,1,0.00,102.70,86.09,100.00,285.45,840.20,39.20,3,1,1,4,401.00,102.70,86.09,863.85,1,4,3,1,100.00,879.40,325.24,149.00
9672,7,1160.91,165.84,24.96,3.57,5-Nov-14,19-May-21,341,159,1,0,3,1,2,0,0,130.00,0.00,643.94,95.99,290.98,0.00,0.00,2,0,3,2,285.94,0.00,648.98,225.99,0,6,1,0,0.00,1030.91,130.00,0.00
22215,12,739.15,61.60,56.85,4.74,25-Nov-14,19-May-21,197.25,159,0,4,3,1,0,2,2,0.00,185.42,186.98,40.99,0.00,97.08,228.68,0,2,6,4,0.00,94.48,402.75,241.92,0,6,6,0,0.00,333.50,405.65,0.00
23276,8,718.84,89.86,38.84,4.86,5-Feb-14,19-May-21,332.5,159,0,1,3,3,0,1,0,0.00,44.95,291.93,257.97,0.00,123.99,0.00,1,5,1,1,32.95,459.91,170.99,54.99,1,1,2,4,32.95,54.99,294.98,335.92
77001,4,296.17,74.04,13.97,3.49,9-Jun-14,19-May-21,634,159,1,0,1,0,2,0,0,115.00,0.00,56.19,0.00,124.98,0.00,0.00,0,2,1,1,0.00,208.99,56.19,30.99,0,4,0,0,0.00,296.17,0.00,0.00
82764,2,276.98,138.49,71.98,35.99,13-Dec-20,19-May-21,78.5,159,0,0,1,0,0,0,1,0.00,0.00,100.99,0.00,0.00,0.00,175.99,0,1,1,0,0.00,175.99,100.99,0.00,0,0,2,0,0.00,0.00,276.98,0.00
290,25,4802.86,192.11,141.76,5.67,23-Dec-18,18-May-21,35.08,160,2,4,2,1,6,3,7,399.98,641.96,251.48,210.99,933.94,642.97,1721.54,4,4,10,7,812.46,732.96,1793.51,1463.93,2,9,11,3,210.48,2289.52,1863.89,438.97
410,21,4209.33,200.44,92.83,4.42,10-Jun-17,18-May-21,68.48,160,0,4,2,2,7,5,1,0.00,643.47,328.98,177.98,2625.94,339.97,92.99,7,5,3,6,2116.93,454.47,736.98,900.95,0,8,11,2,0.00,1217.43,2691.91,299.99
544,6,3818.15,636.36,22.95,3.83,18-Jul-18,18-May-21,172.5,160,0,4,1,0,1,0,0,0.00,3525.17,127.99,0.00,164.99,0.00,0.00,0,1,2,3,0.00,164.99,1667.38,1985.78,0,4,2,0,0.00,3541.17,276.98,0.00
1135,19,2881.45,151.66,88.85,4.68,9-Mar-21,18-May-21,3.68,160,3,2,4,2,1,2,5,632.19,246.38,406.57,307.18,236.99,263.18,788.96,4,5,8,2,280.17,688.56,1699.94,212.78,2,8,4,5,258.38,1436.94,583.76,602.37
2214,24,2225.07,92.71,86.82,3.62,13-Dec-15,18-May-21,82.63,160,1,3,3,3,7,3,4,83.99,226.18,176.48,350.98,745.24,277.97,364.23,3,5,11,5,237.98,594.22,877.62,515.25,2,7,13,2,120.19,541.22,1384.68,178.98
11475,16,1062.08,66.38,21.93,1.37,30-Apr-14,18-May-21,160.94,160,1,2,3,0,1,6,3,31.00,148.49,183.99,0.00,46.00,323.70,328.90,4,4,2,6,269.20,232.40,153.48,407.00,0,6,7,3,0.00,445.10,489.99,126.99
14162,14,952.87,68.06,48.87,3.49,30-Nov-14,18-May-21,168.64,160,3,3,2,2,2,0,2,313.98,183.97,78.99,115.99,161.99,0.00,97.95,3,2,4,5,350.97,87.99,177.97,335.94,0,3,7,4,0.00,177.93,534.95,239.99
38359,5,518.88,103.78,20.88,4.18,3-Jul-14,18-May-21,502.2,160,0,1,0,2,1,1,0,0.00,249.00,0.00,199.94,39.99,29.95,0.00,3,0,2,0,239.93,0.00,278.95,0.00,0,0,2,3,0.00,0.00,174.98,343.90
937,9,3099.13,344.35,39.93,4.44,16-Oct-15,17-May-21,226.67,161,3,0,0,4,2,0,0,970.18,0.00,0.00,1586.96,541.99,0.00,0.00,4,0,5,0,1457.96,0.00,1641.17,0.00,0,3,3,3,0.00,885.98,1099.18,1113.97
2293,17,2192.84,128.99,92.84,5.46,25-Oct-18,17-May-21,55,161,1,2,1,3,4,6,0,218.00,116.98,78.99,782.97,443.96,551.94,0.00,2,9,3,3,161.98,781.91,505.98,742.97,3,4,5,5,346.97,531.96,332.95,980.96
2672,24,2058.81,85.78,113.81,4.74,14-Oct-18,17-May-21,39.42,161,4,5,0,3,1,2,9,300.96,608.06,0.00,126.17,79.09,212.98,731.55,4,3,10,7,358.66,287.00,770.10,643.05,3,7,10,4,130.98,519.14,923.72,484.97
10882,9,1092.94,121.44,34.94,3.88,2-Mar-15,17-May-21,252,161,3,1,0,4,0,0,1,339.99,87.99,0.00,474.96,0.00,0.00,190.00,1,1,6,1,175.00,87.99,769.95,60.00,2,2,1,4,269.99,294.99,210.99,316.97
33648,8,566.78,70.85,39.88,4.99,21-Feb-14,17-May-21,330.25,161,1,1,0,2,2,0,2,42.59,43.99,0.00,196.08,165.94,0.00,118.18,1,2,4,1,163.99,76.08,193.72,132.99,0,0,5,3,0.00,0.00,440.71,126.07
174099,3,117.38,39.13,10.98,3.66,25-Jan-15,17-May-21,768,161,1,1,0,0,0,0,1,73.19,44.19,0.00,0.00,0.00,0.00,0.00,0,0,1,2,0.00,0.00,73.19,44.19,1,1,0,1,0.00,73.19,0.00,44.19
516,29,3872.15,133.52,39.95,1.38,24-Jul-17,16-May-21,48,162,7,0,6,1,3,2,10,1455.99,0.00,663.49,200.00,255.09,212.00,1085.58,7,5,11,6,1015.59,564.99,1678.58,612.99,12,3,4,10,1858.97,203.00,301.09,1509.09
1355,12,2690.00,224.17,25.95,2.16,5-Oct-14,16-May-21,201.25,162,1,2,1,2,0,2,4,125.99,325.99,228.19,320.00,0.00,598.94,1090.89,6,1,4,1,1167.99,125.99,1020.28,375.74,1,3,4,4,223.20,749.63,1007.19,709.98
1639,26,2521.21,96.97,104.81,4.03,10-Sep-18,16-May-21,37.65,162,5,7,2,3,0,2,7,432.99,1094.44,178.99,134.97,0.00,194.98,484.84,4,5,8,9,284.97,918.46,639.83,677.95,0,14,4,8,0.00,1536.32,421.96,562.93
26248,6,665.53,110.92,14.93,2.49,6-Jun-14,16-May-21,422.67,162,1,1,0,0,1,0,3,169.00,169.00,0.00,0.00,4.95,0.00,322.58,2,1,2,1,173.95,169.00,259.09,63.49,0,2,1,3,0.00,148.58,4.95,512.00
625,30,3637.10,121.24,78.85,2.63,1-Mar-18,15-May-21,39.03,163,0,4,4,6,4,7,5,0.00,317.97,371.48,550.47,506.47,1312.23,578.48,8,9,7,6,876.45,1345.47,620.22,794.96,8,12,9,1,1345.96,1363.91,897.23,30.00
2709,23,2044.94,88.91,92.84,4.04,4-Jun-19,15-May-21,30.91,163,3,2,1,4,7,6,0,238.98,172.00,139.99,390.97,577.03,525.97,0.00,12,2,4,5,936.92,284.99,336.97,486.06,0,11,6,6,0.00,1012.92,506.96,525.06
5027,18,1571.34,87.30,83.80,4.66,5-Apr-15,15-May-21,124,163,3,3,0,2,3,3,4,248.17,283.98,0.00,139.98,282.97,345.11,271.13,5,3,5,5,377.12,223.17,428.95,542.10,0,9,4,5,0.00,837.42,290.97,442.95
27134,8,652.10,81.51,28.90,3.61,2-Feb-14,15-May-21,332.38,163,1,1,1,2,0,2,1,38.99,39.95,67.99,270.99,0.00,156.18,78.00,2,3,1,2,245.00,184.13,79.99,142.98,1,4,1,2,76.19,264.97,167.00,143.94
54842,4,396.89,99.22,14.89,3.72,19-Nov-14,15-May-21,592.25,163,1,0,1,0,0,2,0,49.99,0.00,98.95,0.00,0.00,247.95,0.00,0,1,3,0,0.00,100.00,296.89,0.00,0,1,1,2,0.00,49.99,100.00,246.90
127487,2,177.94,88.97,10.94,5.47,9-Mar-15,15-May-21,1129.5,163,1,0,0,0,0,1,0,39.95,0.00,0.00,0.00,0.00,137.99,0.00,0,2,0,0,0.00,177.94,0.00,0.00,0,0,0,2,0.00,0.00,0.00,177.94
66,27,8046.41,298.02,102.81,3.81,2-Feb-18,14-May-21,44.33,164,6,2,1,3,4,4,7,1507.96,706.98,410.99,1094.97,889.97,1054.98,2380.56,7,7,8,5,1723.94,2206.54,2725.96,1389.97,1,13,8,5,225.99,4512.49,1705.95,1601.98
5332,11,1525.77,138.71,56.87,5.17,7-Feb-14,14-May-21,241.18,164,1,0,3,1,4,2,0,263.70,0.00,250.97,108.99,588.13,313.98,0.00,2,6,2,1,394.94,529.15,496.69,104.99,4,4,3,0,518.67,487.17,519.93,0.00
53333,6,405.97,67.66,25.87,4.31,28-Nov-14,14-May-21,393.17,164,0,1,2,0,3,0,0,0.00,4.95,69.98,0.00,331.04,0.00,0.00,0,3,0,3,0.00,221.03,0.00,184.94,0,5,1,0,0.00,366.98,38.99,0.00
425,17,4161.93,244.82,40.93,2.41,20-Nov-16,13-May-21,96.18,165,0,4,2,4,1,3,3,0.00,916.99,875.99,732.98,353.99,955.99,325.99,3,5,6,3,1328.00,1532.99,959.96,340.98,1,5,5,6,576.00,599.97,416.97,2568.99
888,11,3177.95,288.90,27.95,2.54,11-Jul-18,13-May-21,94.27,165,0,0,2,5,0,2,2,0.00,0.00,681.00,1232.98,0.00,805.99,457.98,0,6,3,2,0.00,1695.97,984.98,497.00,0,1,2,8,0.00,178.99,774.99,2223.97
1733,20,2460.26,123.01,105.81,5.29,28-Jul-16,13-May-21,87.5,165,4,1,0,8,2,3,2,483.56,114.99,0.00,776.02,428.99,385.97,270.73,3,2,7,8,324.57,238.08,936.94,960.67,3,2,9,6,289.97,289.98,1050.01,830.30
4025,19,1727.05,90.90,78.85,4.15,25-Sep-18,13-May-21,50.58,165,1,2,2,4,5,5,0,124.99,178.98,179.99,150.97,516.16,575.96,0.00,0,6,8,5,0.00,581.15,893.94,251.96,2,11,6,0,290.98,920.12,515.95,0.00
9699,9,1158.57,128.73,29.82,3.31,18-May-14,13-May-21,283.56,165,1,3,1,1,1,0,2,104.95,332.69,138.00,104.99,228.99,0.00,248.95,2,3,3,1,333.94,283.94,402.69,138.00,0,1,3,5,0.00,104.95,511.73,541.89
27333,9,649.60,72.18,30.90,3.43,15-Dec-14,13-May-21,260.11,165,1,4,0,4,0,0,0,81.45,300.17,0.00,267.98,0.00,0.00,0.00,1,7,0,1,144.99,433.62,0.00,70.99,1,7,0,1,144.99,469.62,0.00,34.99
28272,5,635.93,127.19,16.93,3.39,25-Jan-15,13-May-21,460,165,0,2,0,1,0,0,2,0.00,169.95,0.00,124.99,0.00,0.00,340.99,1,2,0,2,104.95,350.98,0.00,180.00,2,2,0,1,239.99,169.95,0.00,225.99
662,28,3571.96,127.57,133.76,4.78,27-Nov-15,12-May-21,71.18,166,3,4,3,6,5,2,5,434.98,245.96,575.98,614.94,671.16,169.98,858.96,4,13,5,6,889.98,1471.88,599.95,610.15,0,12,11,5,0.00,1519.89,1326.90,725.17
819,10,3276.96,327.70,21.96,2.20,28-Jun-19,12-May-21,68.4,166,2,0,2,3,2,0,1,522.99,0.00,740.99,1013.99,798.99,0.00,200.00,2,4,2,2,557.99,1720.99,648.00,349.98,0,4,2,4,0.00,1320.99,798.99,1156.98
1860,25,2397.42,95.90,94.82,3.79,5-Sep-16,12-May-21,68.4,166,2,4,6,4,5,0,4,207.99,445.48,514.97,340.07,582.95,0.00,305.96,7,5,4,9,745.97,355.98,481.96,813.51,4,7,11,3,546.97,461.05,1067.42,321.98
2220,26,2222.74,85.49,140.74,5.41,1-Jul-18,12-May-21,40.23,166,3,3,5,5,2,4,4,195.97,212.97,470.95,441.95,210.98,424.96,264.96,4,4,8,10,338.96,350.96,588.92,943.90,4,4,10,8,257.96,334.96,797.90,831.92
4046,7,1723.64,246.23,9.94,1.42,15-Feb-14,12-May-21,377.57,166,0,0,1,1,0,2,3,0.00,0.00,984.19,137.95,0.00,283.50,318.00,0,4,3,0,0.00,1232.19,491.45,0.00,0,0,2,5,0.00,0.00,283.50,1440.14
37101,6,530.69,88.45,4.99,0.83,17-Oct-14,12-May-21,399.83,166,2,0,3,0,1,0,0,314.50,0.00,216.19,0.00,0.00,0.00,0.00,0,3,2,1,0.00,216.19,119.00,195.50,1,1,0,4,195.50,0.00,0.00,335.19
84191,4,272.42,68.11,20.92,5.23,16-Jun-14,12-May-21,630.5,166,1,1,1,1,0,0,0,73.95,53.99,63.49,80.99,0.00,0.00,0.00,0,3,1,0,0.00,198.47,73.95,0.00,1,1,2,0,73.95,80.99,117.48,0.00
88452,2,259.84,129.92,10.94,5.47,9-Mar-15,12-May-21,1128,166,1,0,1,0,0,0,0,54.85,0.00,204.99,0.00,0.00,0.00,0.00,0,2,0,0,0.00,259.84,0.00,0.00,2,0,0,0,259.84,0.00,0.00,0.00
170667,3,120.29,40.10,4.99,1.66,28-Jan-15,12-May-21,765.33,166,0,0,2,0,0,0,1,0.00,0.00,97.09,0.00,0.00,0.00,23.20,1,1,0,1,23.20,67.09,0.00,30.00,0,1,0,2,0.00,23.20,0.00,97.09
184641,2,106.04,53.02,8.94,4.47,24-Feb-14,12-May-21,1317,166,1,0,1,0,0,0,0,38.95,0.00,67.09,0.00,0.00,0.00,0.00,0,1,0,1,0.00,67.09,0.00,38.95,1,0,0,1,67.09,0.00,0.00,38.95
62,23,8215.90,357.21,50.90,2.21,8-Jan-21,11-May-21,5.35,167,4,5,0,0,7,1,6,1649.18,1519.18,0.00,0.00,1171.77,2082.59,1793.18,4,19,0,0,1329.19,6886.71,0.00,0.00,4,15,2,2,417.79,6151.73,1054.99,591.39
301,19,4755.26,250.28,71.86,3.78,2-Jan-17,11-May-21,83.68,167,5,3,1,3,1,5,1,1721.97,253.97,94.99,633.98,189.99,1205.37,654.99,3,8,5,3,763.98,2332.95,1298.96,359.37,0,5,7,7,0.00,1548.97,1279.34,1926.95
368,23,4351.48,189.19,67.88,2.95,11-Jan-18,11-May-21,52.87,167,2,7,2,5,4,2,1,247.99,1410.47,180.99,1591.56,583.49,261.98,75.00,7,6,2,8,929.96,1969.97,433.49,1018.06,0,3,10,10,0.00,689.09,2104.43,1557.96
